0,0
-0.774396,-0.375813
-0.836922,-0.614236
0,0
-0.683732,-0.399665
0,-0.447173
0,0.312094
0,0
0,0
-0.707357,-0.802848
-0.774705,-0.786832
-0.62884,-0.944856
0.350265,0.474623
-0.839763,-0.722616
0,-0.361116
-0.795874,-0.505334
-0.664109,0.335429
-0.503851,0
-0.598421,-0.467329
-0.556416,-0.50792
-0.785375,0.497053
0,0
0,0.313203
-0.606956,0
0,0
-0.676678,0
0,-0.598173
-0.898074,-0.510458
-0.579316,-0.752832
-0.969978,-0.780111
-0.481958,-0.445669
-0.829521,0
-0.729586,0
-0.519362,-0.960182
0,0
-0.762298,-0.806421
0.523899,0.523899
0,0
0,-0.565279
-0.521145,0
-0.843513,-0.647321
0,0
0,0.400347
-0.79691,0
0.430276,0
-0.66852,-0.66852
-0.630503,-0.884046
-0.505536,-0.596248
-0.649301,0
0.268903,0
-0.461526,0
-0.528486,-0.326961
0,-0.643849
0,0
-0.742972,-0.799199
-0.453045,0
-0.940422,0
-0.863838,0
0,0
-0.413456,-0.793228
0,0.580073
0,0
0,0.50994
0,0.531034
0,-0.61345
0.470111,0.403733
-0.553007,-0.644289
-0.646248,-0.332824
0,-0.46571
-0.706751,-0.393935
-0.434389,-0.472119
-0.664656,-0.616381
-0.247375,0.382768
-0.652184,-0.510068
-0.514715,0
0,0
0,0
-0.658818,0
0.651878,0.334708
-0.672565,0
-0.558951,-0.558951
0,0.571551
-0.529135,0
-0.762607,-0.762607
-0.559159,0
0,0
0,-0.276836
-0.57454,-0.520247
0,0.670114
0,-0.910063
-0.594841,0
0,0
0.667508,0
-0.249414,0
0,0.956227
0,0
0,0
0,0
-0.82854,0.427129
0,0
-0.743927,-0.710649
-0.300164,-0.813379
-0.814238,0
-0.68707,-0.614241
0,0
-0.776677,-0.963229
-0.706101,0
0,0.342404
0,0
0,0
-0.757719,0.324411
0,0
0.588706,-0.397135
-0.781813,0
-0.642337,0
0,0
-0.823843,-0.985776
-0.657015,-0.747892
-0.361982,0
-0.420091,0
-0.390085,-0.235759
0,-0.72513
-0.345204,-0.883365
-0.625544,0
0,0
0,-0.270426
-0.805739,0
-0.779298,-0.574854
-0.64852,-0.697095
-0.670039,-0.818198
-0.658212,-0.627325
0,0
-0.662344,-0.452641
-0.781787,-0.413859
-0.830647,0
-0.725661,0.264853
0,0
-0.513523,-0.268267
0.691217,0.281552
-0.453015,0.323252
-0.804459,-0.576108
-0.749754,0
-0.787078,0
-0.886523,-0.802876
0,0
0.503533,-0.499292
-0.747124,-0.58848
0,-0.801055
-0.719455,0
-0.914296,-0.453434
0,-0.747028
-0.886844,-0.646028
-0.628841,-0.628841
-0.387511,0.485603
0,-0.433397
-0.373603,-0.672177
-0.677656,0
0,-0.501173
-0.909473,0
-0.741675,-0.686043
-0.573827,0
-0.36601,0.24302
-0.64494,0
-0.592229,0
-0.498512,0
-0.662028,-0.541883
0,0
0,-0.641459
0,-0.266383
-0.63826,-0.564211
-0.694812,-0.385815
-0.504349,-0.352939
-0.676826,0
-0.461323,0.285935
-0.757719,-0.474367
-0.851898,0
0,0
-0.647367,0
-0.82042,-0.764373
0,0.85629
-0.847795,-0.652005
0,0
0,0
-0.82256,0.888288
-0.935049,0
-0.900825,-0.727778
-0.449578,-0.611421
-0.624993,0
0,-0.307411
-0.769964,-0.650029
0,0
-0.752129,-0.614013
-0.620638,-0.549907
0,0.561551
-0.633748,-0.379885
-0.568949,0
-0.620326,0
-0.685853,-0.639605
0,0
-0.736374,0
0,0.556569
-0.768862,-0.782514
-0.672671,-0.349507
-0.784749,-0.75236
0,-0.887977
0,-0.735048
-0.727376,0.454234
-0.626434,-0.824133
-0.818928,0.429405
-0.61875,-0.276215
-0.420685,-0.317278
-0.655691,0.509366
-0.356038,0.809566
-0.683072,-0.323713
-0.857432,0.696242
-0.490699,-0.325014
-0.711539,-0.403192
-0.350336,0.424936
-0.773684,0
-0.626163,0
-0.470503,-0.470503
-0.919249,0
-0.860315,-0.7025
-0.299747,-0.675039
-0.498657,-0.359803
-0.840052,-0.876409
0,0.58829
0,0
-0.476346,0
0,0
0,-0.663894
0,0.40654
-0.639339,0
0,0.353784
0.301867,0
0,0
0,-0.572098
0,0
-0.765248,-0.753475
0,0
0,0
0,0
-0.990301,0
-0.737835,-0.688484
0,0
0,0
-0.622405,-0.570302
0.538276,0.538276
-0.832773,0
-0.419991,0
-0.643515,-0.80239
-0.715664,0
-0.682466,-0.593865
-0.770217,-0.513662
-0.723896,0.407399
-0.2569,-0.706294
0,0
0,-0.686655
-0.715785,0
-0.690608,0.269225
-0.672662,0
-0.679638,0
-0.606728,0
-0.616975,0.584427
0,0
-0.706421,0.771687
0,0
-0.802833,0
-0.794666,0
-0.586881,0
0,0.54043
-0.482763,-0.529813
-0.67548,-0.378533
-0.658964,-0.4608
-0.60358,-0.587796
0,0
-0.830481,-0.561031
-0.454145,0.443146
0,0
0,0
-0.889184,0
-0.737066,-0.571439
-0.346875,-0.58053
0,0
0.54294,0.54294
0.753709,0
-0.718647,-0.762634
-0.612058,-0.680417
0,0
-0.586081,0.571667
-0.706942,0
-0.73093,-0.795902
-0.819064,0
0.821886,0.821886
0,0
0,0
-0.663712,-0.362637
-0.727485,0.533464
-0.506056,-0.823831
0,0
0.604303,0.559665
0,0
0,0
0,0
-0.841289,0
-0.658413,-0.658413
-0.817213,0
0,0
0,0
0,0
0,0
-0.632626,-0.572553
-0.679242,-0.679242
0.884906,-0.550386
0.903384,0
0,0
-0.581996,-0.474073
-0.574017,-0.62568
0,0
0.940403,-0.923225
0.497071,-0.704587
-0.751646,0
-0.413978,-0.54926
0,0
0,0
-0.924444,0
0,0
-0.547017,0
0,0
-0.47156,-0.576591
0,0
-0.748844,0
-0.427433,0
-0.629369,-0.76235
0.291373,0.619391
-0.359754,-0.824222
0,0
-0.736596,0
0,0
0,0.777492
0,0
-0.559076,0
-0.528669,0.647242
-0.259082,0
0,0
-0.550416,-0.450879
0,0
-0.818266,0
0.67311,0.67311
-0.52979,-0.566281
-0.428106,0
-0.362877,0
0,0
0,0
0,0
-0.411421,-0.85818
-0.536961,0
-0.60356,-0.626925
0.491081,-0.36327
-0.583612,0
-0.526132,-0.252324
-0.706008,-0.577106
-0.743709,0
-0.854157,-0.797635
0,-0.297518
0,0.288076
0,0
-0.660097,0
-0.636604,-0.636604
-0.249235,-0.248085
0,0
0,0
0,0
0.593874,0.236351
0.4021,0.340133
0,0
0.482146,-0.494329
-0.292753,-0.64014
0,0
-0.759558,-0.947973
-0.293747,0.565531
0,-0.716687
-0.445335,-0.339406
0,-0.850982
-0.684354,-0.590477
-0.446603,-0.378462
-0.508396,-0.360588
-0.523501,-0.443881
-0.823041,-0.652304
