35
14
11
2
34
1
12
32
1
33
16
30
22
6
13
43
20
23
8
13
11
14
13
1
17
14
31
22
1
10
9
27
4
4
11
12
31
14
36
8
2
44
31
3
13
37
9
7
11
5
30
18
4
11
5
13
2
21
62
3
24
3
11
38
30
7
32
24
21
3
44
17
5
10
12
4
41
17
5
25
2
2
11
28
1
37
2
2
2
18
4
80
37
11
11
14
18
8
43
4
38
2
21
2
2
0
8
31
43
16
22
13
2
2
18
2
2
1
14
27
34
37
16
17
25
15
22
11
13
4
4
15
18
33
13
12
3
3
21
16
33
2
6
1
8
6
39
13
37
4
16
11
14
3
13
8
22
8
11
16
16
8
3
2
4
25
15
21
14
18
30
10
2
22
13
24
11
14
22
24
39
16
8
3
25
25
10
3
27
55
24
6
31
22
19
1
42
10
18
9
9
9
19
28
21
20
16
30
3
2
3
8
14
8
19
22
14
7
20
17
17
18
22
3
14
11
38
24
8
10
3
29
7
12
24
15
14
38
15
17
8
16
8
2
10
21
2
22
19
23
2
5
18
14
3
26
11
25
4
4
4
39
7
14
38
51
6
27
20
23
15
5
17
7
21
28
15
16
27
11
27
11
27
20
2
11
10
10
45
4
14
3
2
27
13
2
34
99
19
20
19
20
40
11
63
13
30
14
15
13
4
18
2
11
33
11
22
30
17
14
17
14
6
20
13
3
20
20
13
29
9
3
26
10
11
4
20
19
19
43
26
20
43
15
35
30
70
20
30
3
13
34
18
29
35
10
33
30
147
24
14
29
25
24
31
2
20
18
34
39
29
26
35
12
13
37
49
26
2
1
2
1
16
25
2
17
2
131
27
25
102
23
4
4
4
6
3
24
31
31
31
4
24
4
21
20
42
2
9
31
22
34
11
26
5
30
28
4
26
18
15
11
34
14
22
23
26
12
3
18
18
25
18
5
16
26
45
28
19
23
14
10
23
26
18
9
2
9
31
42
31
42
4
21
23
26
16
10
2
16
1
30
21
23
15
22
44
23
26
15
11
35
1
1
2
20
3
57
15
26
46
7
20
2
11
2
43
10
37
34
34
21
25
10
20
7
21
32
21
6
37
22
24
2
13
33
22
20
3
6
11
14
18
12
19
15
7
6
25
15
15
2
68
19
15
19
19
39
22
12
12
6
38
26
13
9
25
25
27
41
21
21
4
28
10
2
0
3
16
2
3
17
12
33
66
25
21
30
14
46
18
2
1
45
4
19
20
26
16
2
2
4
27
9
3
2
32
28
34
30
30
8
41
4
22
22
17
1
3
15
19
24
8
16
19
13
15
37
27
79
4
12
26
47
3
4
1
15
25
32
48
14
16
2
32
43
19
24
12
50
15
9
38
26
26
7
25
23
3
63
10
9
14
40
20
26
11
15
1
22
22
12
27
22
25
27
17
52
36
18
13
7
22
17
24
24
19
15
14
26
14
26
31
11
21
21
67
37
41
26
10
20
15
1
61
14
32
31
60
37
34
40
13
12
23
10
11
16
14
53
14
53
12
8
12
6
22
17
20
3
63
26
37
26
23
27
3
28
14
49
49
26
24
11
32
10
37
19
25
37
7
7
18
44
20
18
15
58
40
9
2
12
10
28
23
38
25
49
14
56
14
56
23
3
30
20
25
17
16
65
28
25
34
24
13
20
28
19
33
45
66
19
37
21
19
16
7
10
25
43
41
34
69
9
42
8
85
78
18
19
18
19
12
34
25
71
13
6
12
35
26
15
2
30
11
18
36
24
32
11
32
11
10
21
54
38
42
33
27
46
7
35
15
7
67
11
13
35
9
54
14
10
39
3
11
12
8
9
16
42
16
42
13
1
13
36
16
32
12
10
30
11
31
21
13
25
44
109
22
20
20
2
15
26
10
38
43
44
52
27
9
7
30
32
54
17
9
1
11
30
11
30
17
3
30
21
10
20
4
4
2
37
15
17
3
43
15
22
2
25
25
41
9
33
22
21
39
19
17
1
27
21
8
38
14
3
67
29
21
13
33
22
25
10
19
19
16
33
64
32
10
11
45
26
29
25
28
14
39
3
17
30
26
16
64
18
6
86
39
3
22
33
31
30
20
38
38
14
16
40
16
40
14
20
3
11
27
11
15
18
33
11
10
14
3
24
37
12
37
11
11
3
12
11
11
21
1
82
9
33
25
9
34
21
15
18
32
67
10
21
10
21
9
36
20
10
26
23
64
8
24
8
24
12
6
33
24
6
58
22
33
3
16
0
42
55
11
11
13
25
14
6
40
3
9
1
9
4
19
35
2
2
17
2
13
27
3
68
38
28
28
2
24
10
14
19
2
55
31
3
31
3
15
19
24
38
18
7
23
12
38
18
2
12
17
1
13
1
25
1
3
33
22
2
4
3
2
3
4
29
4
29
16
6
9
14
13
46
37
18
58
18
22
32
2
1
2
5
15
14
14
23
12
4
42
12
15
38
39
9
22
29
11
37
2
22
20
15
8
54
54
21
14
10
11
23
11
5
33
3
9
3
21
27
11
19
19
43
19
2
18
55
26
22
7
15
30
6
11
9
25
22
8
41
24
14
21
4
6
7
25
37
2
4
4
5
4
48
10
44
10
3
5
27
1
9
3
3
25
43
25
43
20
26
40
24
18
29
43
45
2
6
1
22
5
28
27
19
4
25
3
73
3
2
22
3
3
2
3
9
3
2
3
2
13
3
2
34
2
7
16
3
57
2
6
3
18
2
3
19
7
28
88
71
21
4
26
12
16
22
16
24
18
40
15
41
32
10
2
5
5
32
16
47
13
12
47
26
17
14
25
35
19
5
24
6
59
11
7
25
3
3
31
25
35
2
23
70
40
21
21
22
11
4
37
22
14
9
36
4
9
25
0
5
34
30
15
13
5
40
12
26
23
114
15
16
15
23
1
24
52
16
23
22
27
25
2
14
9
13
2
9
19
8
28
3
31
34
29
41
30
8
18
18
14
2
33
31
27
8
27
8
21
15
13
38
11
15
12
12
33
2
36
24
12
2
12
17
19
21
24
22
7
10
1
37
11
37
10
24
19
22
35
49
16
29
24
11
17
11
11
17
11
17
55
45
11
20
27
10
7
33
2
10
15
25
11
28
22
13
13
